title,description,publishtime,url,content
"China's behaviour is getting worse 'quickly,' says British High Commissioner","U.K. High Commissioner to Canada Susan le Jeune d'Allegeershecque says there is a united front among Five Eyes allies that what China has done in Hong Kong is ""completely unacceptable.""",2020-11-19T23:06:27.000Z,http://www.cbc.ca/player/play/1822027843836,Not Text Type
Giant pandas at Calgary Zoo begin journey home to China | CBC News,"The Calgary Zoo's two adult giant pandas, Da Mao and Er Shun, are embarking on the journey home to China three years earlier than expected after difficulty securing a consistent bamboo supply.",2020-11-27T15:38:58.000Z,http://www.cbc.ca/news/canada/calgary/calgary-zoo-pandas-return-home-to-china-1.5818992,"The two giant pandas living at the Calgary Zoo are en route to China, according to the Calgary Zoo's Twitter account.""Our awesome registrar team are pros at moving endangered species around the world safely, but pandemic Giant Panda travel created some unique challenges,"" reads the Twitter post. Our awesome Registrar team are pros at moving endangered species around the world safely, but pandemic Giant Panda travel created some unique challenges: CITES Re-Export Permits to Deworming Records….and that doesn’t include the Attendant’s documents! 🤯🐼📋 <a href=""https://twitter.com/hashtag/GetThePandasHome?src=hash&amp;ref_src=twsrc%5Etfw"">#GetThePandasHome</a> <a href=""https://t.co/ZuHnHtToEO"">pic.twitter.com/ZuHnHtToEO</a>The pandas, adult female Er Shun and adult male Da Mao, were expected to be at the Calgary Zoo until 2023, but because of the COVID-19 pandemic there were issues sourcing a sustained supply of bamboo for them to eat. The Calgary Zoo said staff worked with the San Diego Zoo and Suncoast Nursery to arrange weekly shipments of fresh bamboo, but the process of finding the right bamboo has been expensive and time-consuming.Throughout their trip home, each panda has about 100 kilograms of bamboo to munch on along with pears, apples and biscuits. Each giant panda will consume approximately 100kg (200lbs) of bamboo during their flights home to China, along with biscuits and fruit (apples and pears). 🐼🌿🍎<a href=""https://twitter.com/hashtag/GetThePandasHome?src=hash&amp;ref_src=twsrc%5Etfw"">#GetThePandasHome</a> <a href=""https://twitter.com/hashtag/PandaExpress?src=hash&amp;ref_src=twsrc%5Etfw"">#PandaExpress</a><a href=""https://twitter.com/Lufthansa_Cargo?ref_src=twsrc%5Etfw"">@Lufthansa_Cargo</a> <a href=""https://twitter.com/FlyYYC?ref_src=twsrc%5Etfw"">@FlyYYC</a> <a href=""https://t.co/gUCNY0WDLp"">pic.twitter.com/gUCNY0WDLp</a>On average, each giant panda consumes about 40 kilograms of bamboo daily. Previously, the zoo said it was waiting on permit approvals in order too be able to fly the pandas home.When the Calgary Zoo shared our challenges in getting fresh bamboo shipments for our beloved giant pandas and made the difficult decision to send them home to China 3-years earlier than expected, <a href=""https://twitter.com/Lufthansa_Cargo?ref_src=twsrc%5Etfw"">@Lufthansa_Cargo</a> stepped up to get them home safely. <a href=""https://twitter.com/hashtag/GetThePandasHome?src=hash&amp;ref_src=twsrc%5Etfw"">#GetThePandasHome</a> <a href=""https://twitter.com/hashtag/PandaExpress?src=hash&amp;ref_src=twsrc%5Etfw"">#PandaExpress</a> <a href=""https://t.co/PAIoY0TG2v"">pic.twitter.com/PAIoY0TG2v</a>Er Shun and Da Mao arrived in Calgary in 2018, along with cubs Jia Panpan and Jia Yueyue, after spending five years at the Toronto Zoo.The cubs were sent to the Chengdu Research Base of Giant Panda Breeding in January."
"Calgary Zoo pandas return to China | The Homestretch with Doug Dirks, Jenny Howe | Live Radio | CBC Listen","Clément Lanthier, president and CEO of the Calgary Zoo, explains why the zoo shipped two giant pandas back to China three years earlier than planned.",2020-11-30T05:00:00.000Z,http://www.cbc.ca/listen/live-radio/1-97-the-homestretch/clip/15811881-calgary-zoo-pandas-return-china,Not Text Type
"2 years after Meng Wanzhou's arrest, fate of 2 detained Canadians, China relationship hang in balance | CBC News","Two years after the arrest of Meng Wanzhou, the wife of Michael Kovrig, one of two Canadians detained in China, says she believes an end to the Huawei executive's extradition case would open the path to the detained men's liberation. But that end is still likely years away.",2020-12-01T09:00:00.000Z,http://www.cbc.ca/news/canada/british-columbia/meng-wanzhou-arrest-anniversary-michaels-1.5822546,"On a sweltering day last August, Michael Kovrig's wife sat in the back of a Vancouver courtroom, listening as lawyers for Meng Wanzhou and Canada's attorney general plotted out the coming months of the Huawei executive's extradition proceedings.It wasn't the first time Vina Nadjibulla had attended one of Meng's court dates.Her presence in B.C. Supreme Court represents a kind of collision of worlds: the slow drip of the legal process to determine if Meng should be extradited to the United States to face trial on charges of fraud and conspiracy on the one hand, and the urgent need for action on behalf of two Canadians whose fates appear tied to Meng's on the other.Kovrig, a former diplomat, and entrepreneur Michael Spavor were detained by Chinese authorities nine days after Meng's arrest at Vancouver International Airport on Dec. 1, 2018.They have  been charged with spying in a case most observers believe is simple retaliation for Canada's arrest of Huawei's chief financial officer at the request of the U.S.Nadjibulla is separated from Kovrig but remains his most vocal advocate. As the second anniversary of Meng's arrest rolls around, she says it has become impossible to detach Meng's situation from that of the two Michaels, as the men are known.""I have been following Meng's extradition case very closely because it is inextricably linked to Michael's unjust detention in China,"" Nadjibulla told CBC News.""I believe that an end to her extradition case, by one means or another, would open up the path to Michael's liberation as well.""It's been two years since Meng stepped off a Cathay Pacific flight from Hong Kong onto a jetway, where she was intercepted by Canada Border Services Agency (CBSA) officers and her phones were bagged as RCMP officers watched unobserved from a short distance away.Police had obtained a provisional warrant for Meng's arrest the day before at the request of the U.S. Department of Justice.The 48-year-old is charged with lying to an HSBC banker in Hong Kong in August 2013 about Huawei's control of a subsidiary that is accused of violating U.S. economic sanctions against Iran.Prosecutors claim that by relying on Meng's alleged lies to continue a financial relationship with Huawei, HSBC was placed at risk of loss and prosecution.Meng has denied the accusations against her.""Ms. Meng is staying patient and positive,"" said Alykhan Velshi, vice-president of corporate affairs at Huawei Canada. ""It can be trying at times because she knows the charges against her are false. She believes that she's a pawn in a global game of chess.""But right from the start, she's always expressed faith in Canada's system of justice.""Meng is the daughter of Huawei's billionaire founder, Ren Zhengfei.Her arrest came as the United States was beginning a campaign to exclude Huawei from being part of the country's next generation of wireless technology — known as 5G. The U.S., one of five countries belonging to the Five Eyes intelligence-sharing network, has labelled the telecommunications giant a security threat and called on its allies to follow suit.Other members of the Five Eyes network — the United Kingdom, Australia and New Zealand — have all blocked the use of Huawei's technology, while Canada has still not decided if Huawei can be part of its 5G grid.Yves Tiberghien, a political science professor at the University of British Columbia in Vancouver, said Meng's arrest has highlighted questions over the future of wireless technology, as well as the trade battle between the U.S. and China, which has its roots in concerns over intellectual property theft.But he said the case also speaks to the Americans' use of sanctions law and its financial system to pressure rivals, as well as China's hard-line tactics and lack of respect for human rights — as seen in the country's targeting of Canadian exports and the imprisonment of Kovrig and Spavor.""This is at the intersection of all those fault lines,"" Tiberghien said.""For Canadians, the No. 1 story is the two Michaels, and so there is a lot of frustration in Canada, and the plight of the two Michaels is a prism to understand a much more aggressive China.""The case also promises to test Canada's extradition law as Meng's legal team painstakingly exposes every element of the case to scrutiny — beginning with the moments that immediately followed her first steps on Canadian soil.CBSA officers questioned Meng for almost three hours before they handed her over to the RCMP. Her lawyers claim the two agencies conspired with the U.S. Federal Bureau of Investigation to have customs officers question her without a lawyer, in violation of her rights.The officers who were involved in the arrest have been on the witness stand in recent weeks, giving testimony that the defence is hoping can be used to bolster an argument to have the case tossed out next spring for alleged abuse of process.RCMP officers have testified that they deferred to CBSA jurisdiction as ""gatekeepers"" to Canada, and the border officers claimed that legitimate concerns about Meng as a potential national security threat warranted the beginning of an admissibility exam.But working against the Crown, a CBSA officer gave the RCMP a piece of paper on which he wrote the passcodes to her phones, allegedly by mistake. And an RCMP staff sergeant whom the defence accuses of sending the serial numbers belonging to Meng's electronic devices to the FBI is refusing to testify.All have denied any wrongdoing or collusion. Their testimony, originally scheduled to last two weeks, has expanded to at least four, likely pushing other dates in the extradition proceedings further into 2021.It's hard to know whether the evidence points to conspiracy, business as usual or a sloppiness that fits somewhere in the middle.Associate Chief Justice Heather Holmes has remarked on the huge amount of detail that has emerged from the testimony so far, asking the defence and the Crown to ready submissions on what it all means as she prepares to wade through it.The defence also plans to argue that U.S. President Donald Trump is using Meng as a bargaining chip in trade with China and that the United States deliberately misled Canada into the extradition proceedings by omitting key facts that undermined the strength of the case.Gary Botting, a Vancouver-based legal expert and author on extradition law, said he doesn't expect those arguments will ultimately be substantive enough to derail the proceedings. He agrees with high-profile supporters of the two Michaels — such as former Liberal justice minister Allan Rock and former Supreme Court of Canada justice Louise Arbour — who say there is nothing stopping Justice Minister David Lametti from intervening to end the case.The Liberal government has repeatedly stated that the rule of law has to play out in court before Lametti can weigh in, but over the summer, Rock, Arbour and others sought a legal opinion from Toronto lawyer Brian Greenspan, who said Lametti has the ability to act at any time.Botting said he thinks he should. The facts of the case are weak, he said, and he's troubled by Canada being pulled into a request involving a Chinese national, a British bank and a lie that allegedly happened in Hong Kong.""I think it's significant in the sense that it's very clear that the minister of justice has complete control over who is sent over to a foreign country upon a request for extradition,"" Botting said.""He can say no at any point.""Prime Minister Justin Trudeau recently congratulated U.S. president-elect Joe Biden on his victory in last month's election. He also brought up the issue of the two Michaels, but there's no indication of what a new U.S. administration might mean for the proceedings.Nadjibulla said she'll continue to attend Meng's court proceedings, which began last fall, if she can. And wait.""Given the complexities of this extradition request and absent an intervention by the U.S. or Canadian authorities, the legal process is likely to take years,"" she said.Meng has been living under a form of house arrest since her release on $10 million bail, a little more than a week after she was arrested.She is required to wear a GPS monitoring bracelet on her ankle and is trailed by around-the-clock security, whom she pays to ensure she doesn't travel beyond court-ordered boundaries that stop short of the ferry terminals and airport.It's a far cry from the conditions Kovrig and Spavor have endured since they were first detained in China. Kovrig has spent months in solitary confinement. The COVID-19 pandemic also meant both men were cut off from consular visits last January.They were only recently allowed two virtual visits with the Canadian ambassador.China has provided no evidence of the claims against them. They've also been given no idea of when they might face a trial.Unlike Meng, though, the outcome — if it comes to that — is in little doubt.Experts say China has a 99.9 per cent conviction rate."
"Champagne warns tough talk on China could hurt efforts to free Kovrig, Spavor | CBC News",Foreign Affairs Minister Francois-Philippe Champagne is warning that tough talk about China could hurt efforts to gain the release of two arbitrarily detained Canadians.,2020-11-24T13:40:45.000Z,http://www.cbc.ca/news/politics/champagne-china-committee-1.5813826,"Foreign Affairs Minister Francois-Philippe Champagne warned Monday that tough talk about China could hurt efforts to gain the release of two arbitrarily detained Canadians.Testifying before the House of Commons Canada-China relations committee, Champagne urged MPs to keep the fate of Michael Spavor and Michael Kovrig in mind when they spout off about the perils and perfidy of China's Communist regime.""I know, Mr. Chair, that some like to talk tough on China,"" Champagne told the committee.""To those who are seduced by this one-dimensional view, I say this: while it is easy to be tough, let's continue to be smart. Let's not fall into the temptation of tough and irresponsible rhetoric that will generate no tangible result for Michael Kovrig and Michael Spavor, our farmers and entrepreneurs, and human rights victims and advocates.""The two Michaels, as they've come to be known, have been imprisoned in China for almost two years in retaliation for Canada's arrest of Huawei executive Meng Wanzhou on an extradition request from the United States.Canadian farmers, fishers and exporters have also been hurt by retaliatory measures taken by China in the wake of Meng's arrest.Champagne's plea came a week after the House of Commons passed a Conservative motion calling on the government to decide by Dec. 18 whether to allow Huawei to be involved in development of Canada's next generation 5G wireless network.The motion, passed with the support of all opposition parties over the objections of the government, also called on the government to unveil within 30 days a robust plan to deal with growing intimidation by China of Canadians within Canada's borders.The motion is not binding and Champagne told the committee that government action on both fronts will be guided by national security requirements, not by arbitrary deadlines.Since taking over the helm of the Conservatives last August, Erin O'Toole has made standing up to China a central pillar of his pitch to Canadian voters.The Conservative leader has accused Prime Minister Justin Trudeau's Liberal government of being ""willing to look past the Chinese government's numerous human rights abuses, flagrant trade abuses and security issues because the potential to sell into the massive Chinese market was so lucrative.""""Trudeau's approach to China has failed, and it's weakened our standing in the world. We must stand up for our citizens who have been detained as bargaining chips in an extradition case, even if it leads to more reprisals from Beijing,"" O'Toole argued in an op-ed in the National Post in September.O'Toole has called for an ""eyes wide open"" approach to relations with China. But Champagne contended that's precisely the approach his government is taking.He argued that Canada's policy toward China has evolved as China itself has evolved, increasingly flouting the international rules-based order, violating the human rights of Uighurs in Xinjiang province and democracy protesters in Hong Kong, and engaging in ""coercive diplomacy"" to get its way.""The China of 2020 is not the China of 2015 or even the China of 2018,"" Champagne said.""We see a country and a leadership increasingly prepared to throw its weight around to advance its interests.""Champagne said the government has adopted a new framework for dealing with China. He described it as a three-pronged approach in which there will be areas, such as human rights abuses, where Canada needs to challenge China.In other areas, such as trade matters, he said Canada needs to compete with China, and still other areas where Canada needs to co-operate with China, such as the fight against climate change.China's more aggressive posture is not just a challenge for Canada, he argued. Countries around the world are grappling with it.Champagne said the best antidote is for all liberal democracies to band together to speak with one voice to pressure China to change its ways — just as Canada has rallied other countries to speak out against the detention of Kovrig and Spavor."
China blasts off on mission to collect moon rocks | CBC News,China launched an ambitious mission on Tuesday to bring back rocks and debris from the moon's surface for the first time in more than 40 years — an undertaking that could boost human understanding of the moon and of the solar system more generally.,2020-11-24T12:44:10.000Z,http://www.cbc.ca/news/technology/china-moon-mission-1.5813803,"China launched an ambitious mission on Tuesday to bring back rocks and debris from the moon's surface for the first time in more than 40 years — an undertaking that could boost human understanding of the moon and of the solar system more generally.Chang'e 5 — named for the Chinese moon goddess — is the country's boldest lunar mission yet. If successful, it would be a major advance for China's space program, and some experts say it could pave the way for bringing samples back from Mars or even a crewed lunar mission.The four modules of the Chang'e 5 spacecraft blasted off at just after 4:30 a.m. Tuesday (3:30 p.m. ET Monday) atop a massive Long March-5Y rocket from the Wenchang launch centre along the coast of the southern island province of Hainan.Minutes after liftoff, the spacecraft separated from the rocket's first and second stages and slipped into Earth-moon transfer orbit. About an hour later, Chang'e 5 opened its solar panels to provide its independent power source.Spacecraft typically take three days to reach the moon.The launch was carried live by national broadcaster CCTV which then switched to computer animation to show its progress into outer space.The mission's key task is to drill 2 metres beneath the moon's surface and scoop up about 2 kilograms of rocks and other debris to be brought back to Earth, according to NASA. That would offer the first opportunity for scientists to study newly obtained lunar material since the American and Russian missions of the 1960s and 1970s.With Chang’e 5, China has launched an effort to join the U.S. &amp; the former Soviet Union in obtaining lunar samples. We hope China shares its data with the global scientific community to enhance our understanding of the Moon like our Apollo missions did &amp; the Artemis program will. <a href=""https://t.co/mPjG4FE0qQ"">pic.twitter.com/mPjG4FE0qQ</a>The Chang'e 5 lander's time on the moon is scheduled to be short and sweet. It can only stay one lunar daytime, or about 14 Earth days, because it lacks the radioisotope heating units to withstand the moon's freezing nights.The lander will dig for materials with its drill and robotic arm and transfer them to what's called an ascender, which will lift off from the moon and dock with the service capsule. The materials will then be moved to the return capsule to be hauled back to Earth.The technical complexity of Chang'e 5, with its four components, makes it ""remarkable in many ways,"" said Joan Johnson-Freese, a space expert at the U.S. Naval War College.""China is showing itself capable of developing and successfully carrying out sustained high-tech programs, important for regional influence and potentially global partnerships,"" she said.In particular, the ability to collect samples from space is growing in value, said Jonathan McDowell, an astronomer at the Harvard-Smithsonian Center for Astrophysics. Other countries planning to retrieve material from asteroids or even Mars may look to China's experience, he said.While the mission is ""indeed challenging,"" McDowell said China has already landed twice on the moon with its Chang'e 3 and Chang'e 4 missions, and showed with a 2014 Chang'e 5 test mission that it can navigate back to Earth, re-enter and land a capsule. All that's left is to show it can collect samples and take off again from the moon.""As a result of this, I'm pretty optimistic that China can pull this off,"" he said.The mission is among China's boldest since it first put a man in space in 2003, becoming only the third nation to do so after the U.S. and Russia.Oh! Cheeky shot of the return capsule <a href=""https://t.co/pymZvYTltG"">pic.twitter.com/pymZvYTltG</a>Chang'e 5 and future lunar missions aim to ""provide better technical support for future scientific and exploration activities,"" Pei Zhaoyu, mission spokesperson and deputy director of the Chinese National Space Administration's Lunar Exploration and Space Engineering Center told reporters at a Monday briefing.""Scientific needs and technical and economic conditions"" would determine whether China decides to send a crewed mission to the moon, said Pei, whose comments were embargoed until after the launch. ""I think future exploration activities on the moon are most likely to be carried out in a human-machine combination.""While many of China's crewed spaceflight achievements, including building an experimental space station and conducting a spacewalk, reproduce those of other countries from years past, the CNSA is now moving into new territory.Chang'e 4 — which made the first soft landing on the moon's relatively unexplored far side almost two years ago — is currently collecting full measurements of radiation exposure from the lunar surface, information vital for any country that plans to send astronauts to the moon.China in July became one of three countries to have launched a mission to Mars, in China's case an orbiter and a rover that will search for signs of water on the Red Planet. The CNSA says the spacecraft Tianwen 1 is on course to arrive at Mars around February.China has increasingly engaged with foreign countries on missions, and the European Space Agency will be providing important ground station information for Chang'e 5.U.S. law, however, still prevents most collaborations with NASA, excluding China from partnering with the International Space Station. That has prompted China to start work on its own space station and launch its own programs that have put it in a steady competition with Japan and India, among Asian nations seeking to notch new achievements in space.China's space program has progressed cautiously, with relatively few setbacks in recent years. The rocket being used for the current launch failed on a previous launch attempt, but has since performed without a glitch, including launching Chang'e 4.""China works very incrementally, developing building blocks for long-term use for a variety of missions,"" Freese-Johnson said. China's one-party authoritarian system also allows for ""prolonged political will that is often difficult in democracies,"" she said.While the U.S. has followed China's successes closely, it's unlikely to expand cooperation with China in space amid political suspicions, a sharpening military rivalry and accusations of Chinese theft of technology, experts say.""A change in U.S. policy regarding space cooperation is unlikely to get much government attention in the near future,"" Johnson-Freese said."
Inside China’s Digital Gulag,"Go undercover to reveal how the Chinese government is using technology to control and detain China’s ethnic Uyghur population — technology that could be exported worldwide, challenging freedom and democracy.",2019-11-05T12:28:52.000Z,http://www.cbc.ca/passionateeye/episodes/inside-chinas-digital-gulag,Not Text Type
CBC Gem - Short Docs - Patient People,Meet six new doctors who are working during COVID-19 in a world that’s very different from what they expected when they graduated from med school in 2017.,2020-12-12T17:04:12.000Z,http://gem.cbc.ca/media/short-docs/season_1/episode-136/38e815a-0136b607b6c,Not Text Type
China congratulates Biden on U.S. election win | CBC News,China on Friday became one of the last major countries to congratulate U.S. president-elect Joe Biden.,2020-11-13T15:24:54.000Z,http://www.cbc.ca/news/world/china-biden-us-election-1.5800598,"China on Friday became one of the last major countries to congratulate U.S. president-elect Joe Biden.China, along with Russia, avoided joining the throng that congratulated Biden last weekend after he and vice-presidential running mate Kamala Harris secured enough electoral college votes to unseat President Donald Trump.""We respect the choice of the American people,"" said a foreign ministry spokesperson, Wang Wenbin. ""We congratulate Mr. Biden and Ms. Harris.""Wang gave no reason for the delay but said, ""the result will be confirmed according to U.S. laws and procedures.""U.S.-Chinese relations have plunged to their lowest level in decades amid a tariff war over Beijing's technology ambitions and trade surplus, accusations of spying, and tension over human rights, the coronavirus pandemic, Hong Kong and control of the South China Sea.Trump labelled China a security threat and imposed export curbs and other sanctions on Chinese companies. On Thursday, he stepped up those sanctions by issuing an order that bars Americans from investing in securities issued by companies U.S. officials say are owned or controlled by the Chinese military.Forecasters had said even if he lost his re-election bid, Trump was likely to try to increase pressure on Beijing before he leaves office on Jan. 20.Political analysts expect Biden to try to resume co-operation with Beijing on climate change, North Korea, Iran and the coronavirus. However, economists and political analysts expect few big changes due to widespread frustration with Beijing's trade and human rights record, as well as accusations of spying and technology theft.""A tough stance on China has broad support across the U.S. political spectrum,"" Louis Kuijs of Oxford Economics said in a report this week. ""Biden's own pronouncements and policy program suggest he will continue to try to maintain the U.S. technological lead and to attract manufacturing activity.""Some forecasters suggest the change from Trump — who rejected multilateral alliances — to Biden might increase pressure on China if Washington forms a coalition with other developed countries to push for policy changes.China has tried to recruit Germany, France, South Korea and other governments as allies against Washington but all have refused. They criticized Trump's trade tactics of surprise tariff hikes, which also were used against allies, but echoed U.S. complaints that China is violating its free-trade commitments.Some Chinese trade experts have suggested Beijing might try to renegotiate the Phase 1 agreement signed in January as a first step toward ending the trade war. It calls for China to increase purchases of U.S. goods in exchange for postponing further tariff hikes. But that came before the coronavirus derailed global trade, leaving China behind on meeting its commitments.Renegotiation might fit a ""more strategic, longer-term orientation"" expected from a Biden administration, but he ""cannot be seen to be 'soft' on China"" after the ""hard rhetoric"" of the campaign, Kuijs said.Chinese leaders were quieter during this year's election than in the 2016 presidential race, when they favoured Trump over former Secretary of State Hillary Clinton. They disliked her for carrying out then-President Barack Obama's foreign policy, which included pressuring Beijing on human rights. Trump's public image of business success resonated with the Chinese public.Trump shook up China's leaders by hiking tariffs on Chinese products in 2018 over complaints Beijing steals or pressures companies to hand over technology.The White House has lobbied allies to exclude telecom equipment giant Huawei Technologies Ltd., China's first global tech brand, from next-generation telecom networks on security grounds. Huawei's access to American components and technology was cut off over the past year, threatening to cripple its global sales.Trump is also trying to bar Chinese social media companies from the United States, citing fears they might gather too much personal information about Americans. The White House is pressing video service TikTok to sell its U.S. operation and is trying to block companies from dealing with WeChat, the popular Chinese message service.Trump has not been vocal on the subject of human rights, rarely mentioning the plight of Hong Kong democracy activists or the detained Uighurs in Xinjiang, though members of his administration such as Secretary of State Mike Pompeo have taken up that role.Former U.S. national security adviser John Bolton even alleged in his recent book that Trump expressed his support to Chinese President Xi Jinping over the building of camps to detain the Muslim minority Uighurs, though Trump angrily denied that claim.Despite the contentious issues, Trump spoke favourably of his personal relationship with Xi for over three years, dialling back such talk as the coronavirus pandemic, first noticed in China, spread throughout the U.S.All of the G7 nations and the majority of G20 countries have now congratulated the U.S. president-elect. Brazilian President Jair Bolsonaro, on friendly terms with Trump, has been an exception, though on Friday his vice-president Hamilton Mourao said that Biden's victory in the election was ""becoming more and more irreversible.""Mexico's President Andres Manuel Lopez Obrador has been cautious, saying he wants to wait until U.S. states certified election results in the coming weeks before congratulating a winner.The Kremlin said on Monday it would wait for the official results of the election before commenting on its outcome, but Foreign Minister Sergei Lavrov was at least contemplating a change in administration, telling reporters on Thursday he thought U.S. foreign policy under Biden would be similar to that seen under Obama, especially on Iran and climate change."
Unmasking China's invisible fleet in North Korean waters,"Using satellite data and artificial intelligence, The Outlaw Ocean Project and Global Fishing Watch recently uncovered a fleet of close to 800 Chinese vessels illegally fishing in North Korean waters.",2020-07-23T08:00:00.000Z,http://newsinteractives.cbc.ca/longform/china-at-sea,Not Text Type
ISU Grand Prix 2020 Cup of China: Gala,"Watch coverage of the ISU Grand Prix 2020 Cup of China from Chongqing, China.",2020-11-08T13:05:54.000Z,http://www.cbc.ca/player/play/1817096259803,Not Text Type
ISU Grand Prix 2020 Cup of China: Pairs Free Program,"Watch coverage of the ISU Grand Prix 2020 Cup of China from Chongqing, China.",2020-11-07T12:03:56.000Z,http://www.cbc.ca/player/play/1816861251977,Not Text Type
ISU Grand Prix 2020 Cup of China: Men's Free Program,"Watch coverage of the ISU Grand Prix 2020 Cup of China from Chongqing, China.",2020-11-07T10:15:24.000Z,http://www.cbc.ca/player/play/1816852547560,Not Text Type
ISU Grand Prix 2020 Cup of China: Women's Free Program,"Watch coverage of the ISU Grand Prix 2020 Cup of China from Chongqing, China.",2020-11-07T08:42:26.000Z,http://www.cbc.ca/player/play/1816842307571,Not Text Type
China’s Tech Revolution,"Is a new wave of innovators and entrepreneurs transforming China, and the world? Presenter Reggie Yates travels to Shenzhen, China’s ‘City of the Future’ to find out if this is the future of the human race.",2019-11-24T11:58:11.000Z,http://www.cbc.ca/passionateeye/episodes/chinas-tech-revolution,Not Text Type
ISU Grand Prix 2020 Cup of China: Rhythm Dance,"Watch coverage of the ISU Grand Prix 2020 Cup of China from Chongqing, China.",2020-11-06T21:26:51.000Z,http://www.cbc.ca/player/play/1816618051973,Not Text Type
ISU Grand Prix 2020 Cup of China: Pairs Short Program,"Watch coverage of the ISU Grand Prix 2020 Cup of China from Chongqing, China.",2020-11-06T11:54:00.000Z,http://www.cbc.ca/player/play/1816393283955,Not Text Type
ISU Grand Prix 2020 Cup of China: Men's Short Program,"Watch coverage of the ISU Grand Prix 2020 Cup of China from Chongqing, China.",2020-11-06T10:54:03.000Z,http://www.cbc.ca/player/play/1816385603652,Not Text Type
ISU Grand Prix 2020 Cup of China: Women's Short Program,"Watch coverage of the ISU Grand Prix 2020 Cup of China from Chongqing, China.",2020-11-06T09:31:00.000Z,http://www.cbc.ca/player/play/1816375363733,Not Text Type
Hongyi Chen has early lead at Cup of China,China's Hongyi Chen scored 64.63 after her short program at Cup of China Grand Prix figure skating event in Chongqing.,2020-11-06T13:40:45.000Z,http://www.cbc.ca/player/play/1816419395508,Not Text Type
Jin Boyang takes a mostly quadless Cup of China,"Dylan and Asher break down the second Grand Prix of the COVID-19 season, which looked like a nationals.",2020-11-09T15:05:14.000Z,http://www.cbc.ca/player/play/1817324611913,Not Text Type
Boyang Jin leads after short program at Cup of China,Boyang Jin leads at the Cup of China in Chongqing with a score of 103.94 after his short program.,2020-11-06T13:37:00.000Z,http://www.cbc.ca/player/play/1816416835556,Not Text Type
Hongyi Chen easily wins ISU Grand Prix event in China,"The 18-year-old finished with a total score of 186.53 points, which gave her a 38 point advantage over the second-place finisher.",2020-11-07T12:56:00.000Z,http://www.cbc.ca/player/play/1816868419588,Not Text Type
Say it ain't soy: Why the China Lily shortage is a crisis for northern B.C. cuisine,The CBC's Carolina de Ryk dips in to a saucy investigation.,2020-11-25T05:00:00.000Z,http://www.cbc.ca/player/play/1824307267613,Not Text Type
China fires back after Bob Rae calls for UN investigation into genocide against Uighurs,"Chinese officials have fired back after Canada’s Ambassador to the UN Bob Rae told CBC News that he's calling on the UN to investigate whether China's persecution of its Uighur minority should be considered an act of genocide, a term China says may be more applicable to Canada.",2020-11-17T02:54:27.000Z,http://www.cbc.ca/player/play/1820539459666,Not Text Type
Canada-China relations frayed at 50,"“This is something which we shall never forget.” Those were just some of the strong words Canada’s new ambassador to the UN, Bob Rae, shared last week in reference to China’s treatment of Michael Kovrig and Michael Spavor. The two Canadians have been detained in Chinese prison for well over 600 days, and just last weekend received their first consular visit since January. On a week that also marks 50 years since Trudeau Sr. established diplomatic ties with the country, Rosie and Elamin wonder: what might Canada-China relations look like from here on in? Continuing with their break from pandemic politics, the two also examine the federal government’s recent announcement regarding single-use plastics. The feds plan to finalize a ban before the end of 2021 — but is it a top-of-mind priority for people right now?",2020-10-15T04:00:00.000Z,http://www.cbc.ca/player/play/1807230531940,Not Text Type
Bob Rae calls on UN to investigate evidence of genocide against China's Uighur minority | CBC News,Canada’s ambassador to the United Nations says he’s called on the organization’s Human Rights Council to investigate whether China’s persecution of Uighurs in Xinjiang province should be considered an act of genocide.,2020-11-15T18:59:38.000Z,http://www.cbc.ca/news/politics/bob-rae-genocide-investigation-uighur-minority-1.5802920,Not Text Type
"Conservatives demand feds crackdown on China, Nunavut heads into full-scale COVID lockdown","Power & Politics for Tuesday, November 17th with Innovation, Science and Industry Minister Navdeep Bains, Conservative Foreign Affairs Critic Michael Chong, Nunavut Premier Joe Savikataaq, former Ontario health minister Dr. Eric Hoskins, WHO Special Adviser Dr. Peter Singer, and the Power Panel.",2020-11-17T05:00:00.000Z,http://www.cbc.ca/player/play/1821049923693,Not Text Type
